"Time (ms)","Recording (a.u.)"
8.360733361E1,-1.312985644E-2
8.362816773E1,-1.370532252E-2
8.364900186E1,-1.389122382E-2
8.366983598E1,-1.442685723E-2
8.369067010E1,-1.454584766E-2
8.371150422E1,-1.460544951E-2
8.373233835E1,-1.473678928E-2
8.375317247E1,-1.456429251E-2
8.377400659E1,-1.457384508E-2
8.379484071E1,-1.431834418E-2
8.381567484E1,-1.420025341E-2
8.383650896E1,-1.410491951E-2
8.385734308E1,-1.378491707E-2
8.387817720E1,-1.366516389E-2
8.389901133E1,-1.317617949E-2
8.391984545E1,-1.272572298E-2
8.394067957E1,-1.231878996E-2
8.396151369E1,-1.175297797E-2
8.398234782E1,-1.134015620E-2
8.400318194E1,-1.070640702E-2
8.402401606E1,-1.018155087E-2
8.404485018E1,-9.607198648E-3
8.406568431E1,-8.845973760E-3
8.408651843E1,-8.253255859E-3
8.410735255E1,-7.350440137E-3
8.412818667E1,-6.504471414E-3
8.414902080E1,-5.691009574E-3
8.416985492E1,-4.664168693E-3
8.419068904E1,-4.022744950E-3
8.421152316E1,-3.187504131E-3
8.423235729E1,-2.335369121E-3
8.425319141E1,-1.655704342E-3
8.427402553E1,-7.065845421E-4
8.429485965E1,-8.735375013E-5
8.431569378E1,5.871984176E-4
8.433652790E1,1.283504767E-3
8.435736202E1,1.865005470E-3
8.437819614E1,2.749001142E-3
8.439903027E1,3.440246452E-3
8.441986439E1,4.179023206E-3
8.444069851E1,4.821476527E-3
8.446153263E1,5.280808546E-3
8.448236676E1,5.960297771E-3
8.450320088E1,6.405927241E-3
8.452403500E1,6.877460517E-3
8.454486912E1,7.332744077E-3
8.456570325E1,7.542681415E-3
8.458653737E1,7.806594949E-3
8.460737149E1,7.824635133E-3
8.462820561E1,7.968783379E-3
8.464903974E1,8.231222630E-3
8.466987386E1,8.276244625E-3
8.469070798E1,8.482671343E-3
8.471154210E1,8.437056094E-3
8.473237623E1,8.372037672E-3
8.475321035E1,8.381349966E-3
8.477404447E1,8.132752031E-3
8.479487859E1,8.056037128E-3
8.481571272E1,7.780488580E-3
8.483654684E1,7.490953431E-3
8.485738096E1,7.202262059E-3
8.487821508E1,6.694278214E-3
8.489904921E1,6.431188900E-3
8.491988333E1,5.972358398E-3
8.494071745E1,5.457362160E-3
8.496155157E1,4.884202965E-3
8.498238570E1,4.122871440E-3
8.500321982E1,3.564460203E-3
8.502405394E1,2.813146450E-3
8.504488806E1,2.124861814E-3
8.506572219E1,1.417532680E-3
8.508655631E1,4.340539163E-4
8.510739043E1,-3.700260131E-4
8.512822455E1,-1.360154478E-3
8.514905868E1,-2.270876896E-3
8.516989280E1,-3.009733977E-3
8.519072692E1,-3.917655442E-3
8.521156104E1,-4.606399219E-3
8.523239517E1,-5.505670328E-3
8.525322929E1,-6.417619996E-3
8.527406341E1,-7.221790031E-3
8.529489753E1,-8.235791698E-3
8.531573166E1,-8.954580873E-3
8.533656578E1,-9.740037844E-3
8.535739990E1,-1.040402986E-2
8.537823402E1,-1.094167866E-2
8.539906815E1,-1.178151742E-2
8.541990227E1,-1.245165430E-2
8.544073639E1,-1.322562899E-2
8.546157051E1,-1.392074954E-2
8.548240464E1,-1.438689046E-2
8.550323876E1,-1.492287591E-2
8.552407288E1,-1.520938613E-2
8.554490700E1,-1.554148272E-2
8.556574113E1,-1.588681713E-2
8.558657525E1,-1.606399938E-2
8.560740937E1,-1.642359048E-2
8.562824349E1,-1.661553234E-2
8.564907762E1,-1.674850658E-2
8.566991174E1,-1.686983183E-2
8.569074586E1,-1.677320525E-2
8.571157998E1,-1.693764329E-2
8.573241411E1,-1.687427610E-2
8.575324823E1,-1.673047245E-2
8.577408235E1,-1.667615026E-2
8.579491647E1,-1.620018668E-2
8.581575060E1,-1.588413678E-2
8.583658472E1,-1.543840952E-2
8.585741884E1,-1.496966928E-2
8.587825296E1,-1.467859559E-2
8.589908709E1,-1.408229582E-2
8.591992121E1,-1.360114850E-2
8.594075533E1,-1.301285066E-2
8.596158945E1,-1.229335368E-2
8.598242358E1,-1.168292947E-2
8.600325770E1,-1.102215052E-2
8.602409182E1,-1.047373004E-2
8.604492594E1,-9.752172045E-3
8.606576007E1,-8.861936629E-3
8.608659419E1,-8.080119267E-3
8.610742831E1,-7.146709599E-3
8.612826243E1,-6.328451447E-3
8.614909656E1,-5.615884438E-3
8.616993068E1,-4.740986507E-3
8.619076480E1,-3.980052192E-3
8.621159892E1,-2.992940135E-3
8.623243305E1,-2.007633913E-3
8.625326717E1,-1.126027666E-3
8.627410129E1,-1.540859957E-4
8.629493541E1,5.340243224E-4
8.631576954E1,1.403289614E-3
8.633660366E1,2.092868323E-3
8.635743778E1,2.585328883E-3
8.637827190E1,3.348199651E-3
8.639910603E1,3.820267273E-3
8.641994015E1,4.388611298E-3
8.644077427E1,5.027145147E-3
8.646160839E1,5.394780077E-3
8.648244252E1,5.735512357E-3
8.650327664E1,6.021293812E-3
8.652411076E1,6.423250772E-3
8.654494488E1,6.805403158E-3
8.656577901E1,7.151601836E-3
8.658661313E1,7.449984550E-3
8.660744725E1,7.444169838E-3
8.662828137E1,7.468187716E-3
8.664911550E1,7.417710032E-3
8.666994962E1,7.313665934E-3
8.669078374E1,7.331652101E-3
8.671161786E1,7.153552491E-3
8.673245199E1,7.045757957E-3
8.675328611E1,6.844023243E-3
8.677412023E1,6.587538868E-3
8.679495435E1,6.445454434E-3
8.681578848E1,6.005045027E-3
8.683662260E1,5.682141520E-3
8.685745672E1,5.342085846E-3
8.687829084E1,4.857414402E-3
8.689912497E1,4.449882545E-3
8.691995909E1,3.756733611E-3
8.694079321E1,3.055655397E-3
8.696162733E1,2.331789350E-3
8.698246146E1,1.529266126E-3
8.700329558E1,9.174875449E-4
8.702412970E1,1.267812768E-4
8.704496382E1,-6.007654592E-4
8.706579795E1,-1.209076960E-3
8.708663207E1,-2.030406613E-3
8.710746619E1,-2.693761140E-3
8.712830031E1,-3.505442291E-3
8.714913444E1,-4.390196409E-3
8.716996856E1,-5.048816558E-3
8.719080268E1,-5.753334612E-3
8.721163680E1,-6.351581775E-3
8.723247093E1,-7.099349983E-3
8.725330505E1,-7.791729178E-3
8.727413917E1,-8.424820378E-3
8.729497329E1,-9.078726172E-3
8.731580742E1,-9.558111429E-3
8.733664154E1,-1.029369794E-2
8.735747566E1,-1.078816131E-2
8.737830978E1,-1.126043871E-2
8.739914391E1,-1.189350523E-2
8.741997803E1,-1.237296127E-2
8.744081215E1,-1.309415046E-2
8.746164627E1,-1.356555149E-2
8.748248040E1,-1.397716254E-2
8.750331452E1,-1.446982659E-2
8.752414864E1,-1.471208967E-2
8.754498276E1,-1.506878808E-2
8.756581689E1,-1.523150131E-2
8.758665101E1,-1.529993117E-2
8.760748513E1,-1.546174288E-2
8.762831925E1,-1.538358070E-2
8.764915338E1,-1.545160264E-2
8.766998750E1,-1.542232186E-2
8.769082162E1,-1.523061469E-2
8.771165574E1,-1.518451888E-2
8.773248987E1,-1.489306707E-2
8.775332399E1,-1.481761970E-2
8.777415811E1,-1.467411779E-2
8.779499223E1,-1.432080008E-2
8.781582636E1,-1.410784386E-2
8.783666048E1,-1.348737627E-2
8.785749460E1,-1.306280587E-2
8.787832872E1,-1.257777680E-2
8.789916285E1,-1.187724248E-2
8.791999697E1,-1.146246586E-2
8.794083109E1,-1.072672196E-2
8.796166521E1,-9.986264631E-3
8.798249934E1,-9.220296517E-3
8.800333346E1,-8.354159072E-3
8.802416758E1,-7.589071058E-3
8.804500170E1,-6.745952647E-3
8.806583583E1,-6.107271649E-3
8.808666995E1,-5.285043269E-3
8.810750407E1,-4.389207810E-3
8.812833819E1,-3.738676198E-3
8.814917232E1,-2.903650515E-3
8.817000644E1,-2.131551504E-3
8.819084056E1,-1.367023680E-3
8.821167468E1,-5.751903518E-4
8.823250881E1,7.750984514E-5
8.825334293E1,9.330635658E-4
8.827417705E1,1.674942905E-3
8.829501117E1,2.310462762E-3
8.831584530E1,2.952422015E-3
8.833667942E1,3.366293153E-3
8.835751354E1,3.854447976E-3
8.837834766E1,4.327005707E-3
8.839918179E1,4.836863372E-3
8.842001591E1,5.377599038E-3
8.844085003E1,5.804913118E-3
8.846168415E1,6.309930235E-3
8.848251828E1,6.749839522E-3
8.850335240E1,7.247856352E-3
8.852418652E1,7.663919590E-3
8.854502064E1,7.899879478E-3
8.856585477E1,8.168727160E-3
8.858668889E1,8.208580315E-3
8.860752301E1,8.231530897E-3
8.862835713E1,8.194279857E-3
8.864919126E1,8.009373210E-3
8.867002538E1,8.024550043E-3
8.869085950E1,7.821037434E-3
8.871169362E1,7.535312790E-3
8.873252775E1,7.316893432E-3
8.875336187E1,6.946982816E-3
8.877419599E1,6.735971197E-3
8.879503011E1,6.295025349E-3
8.881586424E1,5.718125962E-3
8.883669836E1,5.181951914E-3
8.885753248E1,4.495447502E-3
8.887836660E1,3.908313345E-3
8.889920073E1,3.273499664E-3
8.892003485E1,2.767451573E-3
8.894086897E1,2.173258457E-3
8.896170309E1,1.430172706E-3
8.898253722E1,7.604426355E-4
8.900337134E1,-1.648307079E-4
8.902420546E1,-9.468764765E-4
8.904503958E1,-1.684978954E-3
8.906587371E1,-2.457500668E-3
8.908670783E1,-3.081518691E-3
8.910754195E1,-3.893627552E-3
8.912837607E1,-4.597460851E-3
8.914921020E1,-5.288981833E-3
8.917004432E1,-6.103731692E-3
8.919087844E1,-6.752272602E-3
8.921171256E1,-7.564522792E-3
8.923254669E1,-8.384183049E-3
8.925338081E1,-9.053745307E-3
8.927421493E1,-9.860921651E-3
8.929504905E1,-1.048003696E-2
8.931588318E1,-1.102256216E-2
8.933671730E1,-1.162022632E-2
8.935755142E1,-1.206172071E-2
8.937838554E1,-1.252235472E-2
8.939921967E1,-1.296733692E-2
8.942005379E1,-1.345077343E-2
8.944088791E1,-1.388498582E-2
8.946172203E1,-1.418882608E-2
8.948255616E1,-1.446775347E-2
8.950339028E1,-1.464878675E-2
8.952422440E1,-1.484789420E-2
8.954505852E1,-1.502424665E-2
8.956589265E1,-1.523373835E-2
8.958672677E1,-1.544104889E-2
8.960756089E1,-1.550726220E-2
8.962839501E1,-1.553240232E-2
8.964922914E1,-1.541192457E-2
8.967006326E1,-1.533424575E-2
8.969089738E1,-1.528344862E-2
8.971173150E1,-1.498756744E-2
8.973256563E1,-1.468237117E-2
8.975339975E1,-1.424307935E-2
8.977423387E1,-1.365941018E-2
8.979506799E1,-1.319128834E-2
8.981590212E1,-1.258589327E-2
8.983673624E1,-1.196516957E-2
8.985757036E1,-1.135246269E-2
8.987840449E1,-1.056839805E-2
8.989923861E1,-9.824302047E-3
8.992007273E1,-9.090208448E-3
8.994090685E1,-8.412713185E-3
8.996174098E1,-7.752899081E-3
8.998257510E1,-7.092347369E-3
9.000340922E1,-6.411598064E-3
9.002424334E1,-5.621521734E-3
9.004507747E1,-4.995007999E-3
9.006591159E1,-4.196463153E-3
9.008674571E1,-3.262082580E-3
9.010757983E1,-2.628491726E-3
9.012841396E1,-1.889443723E-3
9.014924808E1,-1.060246024E-3
9.017008220E1,-2.423631522E-4
9.019091632E1,7.623567362E-4
9.021175045E1,1.661069575E-3
9.023258457E1,2.370270202E-3
9.025341869E1,3.070552601E-3
9.027425281E1,3.743576119E-3
9.029508694E1,4.352254793E-3
9.031592106E1,4.865689669E-3
9.033675518E1,5.350899883E-3
9.035758930E1,5.628648214E-3
9.037842343E1,5.816838704E-3
9.039925755E1,6.098320708E-3
9.042009167E1,6.183182355E-3
9.044092579E1,6.424077787E-3
9.046175992E1,6.815932691E-3
9.048259404E1,7.115948014E-3
9.050342816E1,7.459991612E-3
9.052426228E1,7.580113597E-3
9.054509641E1,7.543344982E-3
9.056593053E1,7.505902555E-3
9.058676465E1,7.553905249E-3
9.060759877E1,7.596226409E-3
9.062843290E1,7.370098494E-3
9.064926702E1,7.221755572E-3
9.067010114E1,7.030153181E-3
9.069093526E1,6.593931001E-3
9.071176939E1,6.290920079E-3
9.073260351E1,5.833700765E-3
9.075343763E1,5.193985999E-3
9.077427175E1,4.654816352E-3
9.079510588E1,4.095257260E-3
9.081594000E1,3.497877158E-3
9.083677412E1,2.750633983E-3
9.085760824E1,2.056455007E-3
9.087844237E1,1.271637389E-3
9.089927649E1,4.216611851E-4
9.092011061E1,-1.447626710E-4
9.094094473E1,-9.514946723E-4
9.096177886E1,-1.737106126E-3
9.098261298E1,-2.365484135E-3
9.100344710E1,-3.205258166E-3
9.102428122E1,-3.928979393E-3
9.104511535E1,-4.741691519E-3
9.106594947E1,-5.649830215E-3
9.108678359E1,-6.345619448E-3
9.110761771E1,-7.110401057E-3
9.112845184E1,-7.858367637E-3
9.114928596E1,-8.572029881E-3
9.117012008E1,-9.374786168E-3
9.119095420E1,-1.001630910E-2
9.121178833E1,-1.069197338E-2
9.123262245E1,-1.129160542E-2
9.125345657E1,-1.192022115E-2
9.127429069E1,-1.271333918E-2
9.129512482E1,-1.331595890E-2
9.131595894E1,-1.404188201E-2
9.133679306E1,-1.460422948E-2
9.135762718E1,-1.513153501E-2
9.137846131E1,-1.573071256E-2
9.139929543E1,-1.598600112E-2
9.142012955E1,-1.638368890E-2
9.144096367E1,-1.667662710E-2
9.146179780E1,-1.700817980E-2
9.148263192E1,-1.741955429E-2
9.150346604E1,-1.754259318E-2
9.152430016E1,-1.778775454E-2
9.154513429E1,-1.778378710E-2
9.156596841E1,-1.768953539E-2
9.158680253E1,-1.766730472E-2
9.160763665E1,-1.729238033E-2
9.162847078E1,-1.698742807E-2
9.164930490E1,-1.664762571E-2
9.167013902E1,-1.629131101E-2
9.169097314E1,-1.605512947E-2
9.171180727E1,-1.567557640E-2
9.173264139E1,-1.544421352E-2
9.175347551E1,-1.499503199E-2
9.177430963E1,-1.442043856E-2
9.179514376E1,-1.402555779E-2
9.181597788E1,-1.341195311E-2
9.183681200E1,-1.298323832E-2
9.185764612E1,-1.248897426E-2
9.187848025E1,-1.181851700E-2
9.189931437E1,-1.116028801E-2
9.192014849E1,-1.029239595E-2
9.194098261E1,-9.524431080E-3
9.196181674E1,-8.561819792E-3
9.198265086E1,-7.609035820E-3
9.200348498E1,-6.878831424E-3
9.202431910E1,-5.917316303E-3
9.204515323E1,-5.017926916E-3
9.206598735E1,-4.224019591E-3
9.208682147E1,-3.460638691E-3
9.210765559E1,-2.857358661E-3
9.212848972E1,-2.296878491E-3
9.214932384E1,-1.745505258E-3
9.217015796E1,-1.090606442E-3
9.219099208E1,-3.480689484E-4
9.221182621E1,2.749513951E-4
9.223266033E1,9.464471368E-4
9.225349445E1,1.579977572E-3
9.227432857E1,2.151596593E-3
9.229516270E1,2.841926180E-3
9.231599682E1,3.466842696E-3
9.233683094E1,4.102147184E-3
9.235766506E1,4.560702946E-3
9.237849919E1,5.037236959E-3
9.239933331E1,5.588174798E-3
9.242016743E1,5.875578150E-3
9.244100155E1,6.219384260E-3
9.246183568E1,6.318832748E-3
9.248266980E1,6.422841921E-3
9.250350392E1,6.680045277E-3
9.252433804E1,6.568055600E-3
9.254517217E1,6.431613117E-3
9.256600629E1,6.144945510E-3
9.258684041E1,5.804250017E-3
9.260767453E1,5.699896719E-3
9.262850866E1,5.437888205E-3
9.264934278E1,5.048150197E-3
9.267017690E1,4.616228864E-3
9.269101102E1,4.225549288E-3
9.271184515E1,3.876580391E-3
9.273267927E1,3.413216677E-3
9.275351339E1,3.064280609E-3
9.277434751E1,2.550045028E-3
9.279518164E1,1.926966477E-3
9.281601576E1,1.439687680E-3
9.283684988E1,6.880569272E-4
9.285768400E1,7.138721412E-5
9.287851813E1,-6.091488758E-4
9.289935225E1,-1.424010377E-3
9.292018637E1,-2.001365880E-3
9.294102049E1,-2.843206516E-3
9.296185462E1,-3.573752940E-3
9.298268874E1,-4.273159429E-3
9.300352286E1,-5.149221048E-3
9.302435698E1,-5.861435086E-3
9.304519111E1,-6.631541066E-3
9.306602523E1,-7.304135244E-3
9.308685935E1,-7.999574766E-3
9.310769347E1,-8.623739704E-3
9.312852760E1,-9.111309424E-3
9.314936172E1,-9.855365381E-3
9.317019584E1,-1.041693147E-2
9.319102996E1,-1.098298375E-2
9.321186409E1,-1.170583628E-2
9.323269821E1,-1.219662931E-2
9.325353233E1,-1.286147162E-2
9.327436645E1,-1.351694576E-2
9.329520058E1,-1.404376235E-2
9.331603470E1,-1.454150304E-2
9.333686882E1,-1.487038750E-2
9.335770294E1,-1.525320951E-2
9.337853707E1,-1.559146959E-2
9.339937119E1,-1.595286280E-2
9.342020531E1,-1.614472456E-2
9.344103943E1,-1.622506604E-2
9.346187356E1,-1.645494252E-2
9.348270768E1,-1.648603566E-2
9.350354180E1,-1.659223810E-2
9.352437592E1,-1.662822440E-2
9.354521005E1,-1.636166871E-2
9.356604417E1,-1.615430228E-2
9.358687829E1,-1.583018899E-2
9.360771241E1,-1.543319225E-2
9.362854654E1,-1.515487488E-2
9.364938066E1,-1.478519477E-2
9.367021478E1,-1.444902830E-2
9.369104890E1,-1.407175139E-2
9.371188303E1,-1.352145895E-2
9.373271715E1,-1.295227837E-2
9.375355127E1,-1.221372467E-2
9.377438539E1,-1.160014421E-2
9.379521952E1,-1.100010145E-2
9.381605364E1,-1.032807399E-2
9.383688776E1,-9.634474292E-3
9.385772188E1,-8.657004684E-3
9.387855601E1,-7.956616580E-3
9.389939013E1,-7.073909044E-3
9.392022425E1,-6.077549420E-3
9.394105837E1,-5.467818119E-3
9.396189250E1,-4.629139323E-3
9.398272662E1,-3.957807086E-3
9.400356074E1,-3.226791276E-3
9.402439486E1,-2.204383258E-3
9.404522899E1,-1.394361374E-3
9.406606311E1,-5.046122824E-4
9.408689723E1,3.606292303E-4
9.410773135E1,1.077065943E-3
9.412856548E1,1.968816388E-3
9.414939960E1,2.763483673E-3
9.417023372E1,3.415101673E-3
9.419106784E1,4.083168693E-3
9.421190197E1,4.646290094E-3
9.423273609E1,5.351938307E-3
9.425357021E1,5.836517550E-3
9.427440433E1,6.184556521E-3
9.429523846E1,6.684066728E-3
9.431607258E1,7.016861346E-3
9.433690670E1,7.487446535E-3
9.435774082E1,7.776397280E-3
9.437857495E1,7.999739610E-3
9.439940907E1,8.284086362E-3
9.442024319E1,8.345525712E-3
9.444107731E1,8.588740602E-3
9.446191144E1,8.653269149E-3
9.448274556E1,8.595300838E-3
9.450357968E1,8.584709838E-3
9.452441380E1,8.365277201E-3
9.454524793E1,8.219883777E-3
9.456608205E1,8.081121370E-3
9.458691617E1,7.827652618E-3
9.460775029E1,7.473217323E-3
9.462858442E1,7.009184919E-3
9.464941854E1,6.615494378E-3
9.467025266E1,6.191456690E-3
9.469108678E1,5.710132420E-3
9.471192091E1,5.156033207E-3
9.473275503E1,4.504987970E-3
9.475358915E1,4.058972001E-3
9.477442327E1,3.447260242E-3
9.479525740E1,2.725089435E-3
9.481609152E1,2.087115776E-3
9.483692564E1,1.211325405E-3
9.485775976E1,5.291592679E-4
9.487859389E1,-1.182324631E-4
9.489942801E1,-8.316679159E-4
9.492026213E1,-1.550103538E-3
9.494109625E1,-2.450267784E-3
9.496193038E1,-3.202560125E-3
9.498276450E1,-4.056060687E-3
9.500359862E1,-4.894549027E-3
9.502443274E1,-5.602795631E-3
9.504526687E1,-6.459250115E-3
9.506610099E1,-7.255511358E-3
9.508693511E1,-8.143075742E-3
9.510776923E1,-8.955157362E-3
9.512860336E1,-9.585861117E-3
9.514943748E1,-1.035376079E-2
9.517027160E1,-1.105818246E-2
9.519110572E1,-1.174744032E-2
9.521193985E1,-1.235969737E-2
9.523277397E1,-1.293017715E-2
9.525360809E1,-1.355592068E-2
9.527444221E1,-1.395690534E-2
9.529527634E1,-1.443910319E-2
9.531611046E1,-1.478331443E-2
9.533694458E1,-1.512719505E-2
9.535777870E1,-1.561542414E-2
9.537861283E1,-1.574344188E-2
9.539944695E1,-1.606499963E-2
9.542028107E1,-1.630034484E-2
9.544111519E1,-1.636359282E-2
9.546194932E1,-1.655370742E-2
9.548278344E1,-1.649096981E-2
9.550361756E1,-1.644562185E-2
9.552445168E1,-1.625430956E-2
9.554528581E1,-1.599456370E-2
9.556611993E1,-1.582148857E-2
9.558695405E1,-1.548749208E-2
9.560778817E1,-1.522731688E-2
9.562862230E1,-1.487202756E-2
9.564945642E1,-1.435075700E-2
9.567029054E1,-1.386315282E-2
9.569112466E1,-1.322085969E-2
9.571195879E1,-1.250140369E-2
9.573279291E1,-1.170032565E-2
9.575362703E1,-1.090039872E-2
9.577446115E1,-1.024169941E-2
9.579529528E1,-9.438240901E-3
9.581612940E1,-8.818397298E-3
9.583696352E1,-8.088921197E-3
9.585779764E1,-7.267203182E-3
9.587863177E1,-6.747575477E-3
9.589946589E1,-5.985083058E-3
9.592030001E1,-5.484832451E-3
9.594113413E1,-4.870347679E-3
9.596196826E1,-3.965441138E-3
9.598280238E1,-3.206608817E-3
9.600363650E1,-2.092964714E-3
9.602447062E1,-1.259107958E-3
9.604530475E1,-4.506229307E-4
9.606613887E1,4.362696200E-4
9.608697299E1,9.556126897E-4
9.610780711E1,1.733822515E-3
9.612864124E1,2.429753076E-3
9.614947536E1,3.048860701E-3
9.617030948E1,3.865796607E-3
9.619114360E1,4.482381511E-3
9.621197773E1,5.065156147E-3
9.623281185E1,5.565060303E-3
9.625364597E1,6.044418551E-3
9.627448009E1,6.534954533E-3
9.629531422E1,6.737872958E-3
9.631614834E1,7.108226418E-3
9.633698246E1,7.356844842E-3
9.635781658E1,7.483452093E-3
9.637865071E1,7.816565223E-3
9.639948483E1,7.825200446E-3
9.642031895E1,7.968090475E-3
9.644115307E1,8.112617768E-3
9.646198720E1,8.204071783E-3
9.648282132E1,8.402014151E-3
9.650365544E1,8.226676844E-3
9.652448956E1,8.164055645E-3
9.654532369E1,7.921999320E-3
9.656615781E1,7.539252751E-3
9.658699193E1,7.331599016E-3
9.660782605E1,6.779047661E-3
9.662866018E1,6.302937400E-3
9.664949430E1,5.776912905E-3
9.667032842E1,5.167326890E-3
9.669116254E1,4.806818441E-3
9.671199667E1,4.240680486E-3
9.673283079E1,3.707601689E-3
9.675366491E1,3.164163791E-3
9.677449903E1,2.602033783E-3
9.679533316E1,2.239159308E-3
9.681616728E1,1.617203001E-3
9.683700140E1,1.175917219E-3
9.685783552E1,6.793308421E-4
9.687866965E1,-9.604156367E-5
9.689950377E1,-6.874858518E-4
9.692033789E1,-1.564831822E-3
9.694117201E1,-2.344256965E-3
9.696200614E1,-3.095837543E-3
9.698284026E1,-3.905306570E-3
9.700367438E1,-4.433152732E-3
9.702450850E1,-5.169516429E-3
9.704534263E1,-5.723895505E-3
9.706617675E1,-6.362144835E-3
9.708701087E1,-7.151231170E-3
9.710784499E1,-7.643632591E-3
9.712867912E1,-8.403224871E-3
9.714951324E1,-9.057800286E-3
9.717034736E1,-9.635601193E-3
9.719118148E1,-1.032997016E-2
9.721201561E1,-1.076176763E-2
9.723284973E1,-1.131599583E-2
9.725368385E1,-1.171912067E-2
9.727451797E1,-1.194501668E-2
9.729535210E1,-1.216320693E-2
9.731618622E1,-1.215354912E-2
9.733702034E1,-1.227495074E-2
9.735785446E1,-1.215708908E-2
9.737868859E1,-1.205713861E-2
9.739952271E1,-1.220228802E-2
9.742035683E1,-1.202522591E-2
9.744119095E1,-1.195179671E-2
9.746202508E1,-1.184416562E-2
9.748285920E1,-1.168164797E-2
9.750369332E1,-1.154384762E-2
9.752452744E1,-1.124698762E-2
9.754536157E1,-1.104068384E-2
9.756619569E1,-1.060933340E-2
9.758702981E1,-1.013937686E-2
9.760786393E1,-9.695712477E-3
9.762869806E1,-9.028623812E-3
9.764953218E1,-8.408952504E-3
9.767036630E1,-7.652334403E-3
9.769120042E1,-6.851231214E-3
9.771203455E1,-6.216259673E-3
9.773286867E1,-5.496624857E-3
9.775370279E1,-4.783626646E-3
9.777453691E1,-3.905914491E-3
9.779537104E1,-2.930340124E-3
9.781620516E1,-2.271667821E-3
9.783703928E1,-1.423183829E-3
9.785787340E1,-5.698644090E-4
9.787870753E1,2.435801434E-4
9.789954165E1,1.232402283E-3
9.792037577E1,2.015339676E-3
9.794120989E1,3.058394650E-3
9.796204402E1,3.965199925E-3
9.798287814E1,4.792451859E-3
9.800371226E1,5.775955506E-3
9.802454638E1,6.380745210E-3
9.804538051E1,7.224173285E-3
9.806621463E1,7.947870530E-3
9.808704875E1,8.555385284E-3
9.810788287E1,9.286914021E-3
9.812871700E1,9.781930596E-3
9.814955112E1,1.063955016E-2
9.817038524E1,1.131203212E-2
9.819121936E1,1.180795021E-2
9.821205349E1,1.252947375E-2
9.823288761E1,1.290604845E-2
9.825372173E1,1.340068504E-2
9.827455585E1,1.382119674E-2
9.829538998E1,1.405768283E-2
9.831622410E1,1.450373046E-2
9.833705822E1,1.465106755E-2
9.835789234E1,1.480001956E-2
9.837872647E1,1.495117508E-2
9.839956059E1,1.487111207E-2
9.842039471E1,1.497037057E-2
9.844122883E1,1.488010120E-2
9.846206296E1,1.462441869E-2
9.848289708E1,1.440191362E-2
9.850373120E1,1.405583695E-2
9.852456532E1,1.378890872E-2
9.854539945E1,1.349372044E-2
9.856623357E1,1.317150053E-2
9.858706769E1,1.275959704E-2
9.860790181E1,1.221657917E-2
9.862873594E1,1.180154458E-2
9.864957006E1,1.122076809E-2
9.867040418E1,1.061868854E-2
